"","business_id","name","neighborhood","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes","categories","hours","type"
"38","a2sd-TK6b6kCud8Nf_30tA","BurgerFi",NA,"8748 Mentor Ave","Mentor","OH",44060,41.672228,-81.326862,3.5,77,1,"[""Alcohol: beer_and_wine"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""Caters: False"",""DriveThru: False"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"",""HasTV: True"",""NoiseLevel: average"",""OutdoorSeating: True"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 2"",""RestaurantsReservations: False"",""RestaurantsTableService: False"",""RestaurantsTakeOut: True"",""WiFi: free""]","[""Restaurants"",""Burgers"",""American (Traditional)"",""Hot Dogs""]","[""Monday 11:0-21:0"",""Tuesday 11:0-21:0"",""Wednesday 11:0-21:0"",""Thursday 11:0-21:0"",""Friday 11:0-22:0"",""Saturday 11:0-22:0"",""Sunday 11:0-21:0""]","business"
"39","BGSHE8NbHEBFV4qCpDwcPw","Lightstyles",NA,"19207 W Catawba Ave","Cornelius","NC",28031,35.475193,-80.892415,3,3,1,"[""BusinessAcceptsCreditCards: True""]","[""Home Services"",""Interior Design"",""Lighting Fixtures \u0026 Equipment""]",NA,"business"
"40","UZm77e_RM65rlxHpiug6tQ","Raw Fitness",NA,"18047 W Catawba Ave, Ste A","Cornelius","NC",28031,35.4593557,-80.8896299,5,3,1,"[""GoodForKids: True""]","[""Fitness \u0026 Instruction"",""Trainers"",""Boot Camps"",""Active Life""]","[""Monday 6:15-19:30"",""Tuesday 6:30-19:30"",""Wednesday 6:15-19:30"",""Thursday 6:30-19:30"",""Friday 6:15-18:0"",""Saturday 9:0-12:0""]","business"
"41","mcYEWTaBpnXSDZxl78ERZA","Macy's",NA,"Great Lakes Mall, 7850 Mentor Ave","Mentor","OH",44060,41.659588,-81.361215,2,4,1,"[""BikeParking: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""RestaurantsPriceRange2: 2""]","[""Men's Clothing"",""Shoe Stores"",""Department Stores"",""Women's Clothing"",""Shopping"",""Fashion""]","[""Monday 10:0-20:0"",""Tuesday 10:0-20:0"",""Wednesday 10:0-20:0"",""Thursday 10:0-21:0"",""Friday 10:0-21:0"",""Saturday 10:0-21:0"",""Sunday 11:0-19:0""]","business"
"42","TxJCpcWVqSluQoNxFO_WQA","Western Reserve Harley Davidson / Honda",NA,"8567 Tyler Blvd","Mentor","OH",44060,41.686305,-81.334384,2.5,3,1,NA,"[""Driving Schools"",""Specialty Schools"",""Religious Organizations"",""Motorcycle Repair"",""Education"",""Automotive"",""Churches"",""Car Dealers"",""Motorcycle Dealers""]","[""Monday 9:0-18:0"",""Tuesday 9:0-18:0"",""Wednesday 9:0-18:0"",""Thursday 9:0-19:0"",""Friday 9:0-18:0"",""Saturday 9:0-17:0"",""Sunday 11:0-15:0""]","business"
"43","Ul20RDinWb-GBiKYeSXg_A","Residence Inn Cleveland Mentor",NA,"5660 Emerald Ct","Mentor","OH",44060,41.7168287,-81.2977547,4.5,6,1,"[""BusinessAcceptsCreditCards: True"",""DogsAllowed: True"",""RestaurantsPriceRange2: 2"",""WiFi: free""]","[""Home Services"",""Hotels \u0026 Travel"",""Real Estate"",""Hotels"",""Apartments"",""Event Planning \u0026 Services""]","[""Monday 0:0-0:0"",""Tuesday 0:0-0:0"",""Wednesday 0:0-0:0"",""Thursday 0:0-0:0"",""Friday 0:0-0:0"",""Saturday 0:0-0:0"",""Sunday 0:0-0:0""]","business"
"44","kWNkUjPO9ekP6NkRwbTYgg","Giles Auto Service",NA,"8648 Tyler Blvd","Mentor","OH",44060,41.6876437474,-81.3297379017,5,3,1,NA,"[""Automotive"",""Oil Change Stations"",""Auto Repair""]",NA,"business"
"45","0muUHGT8AYF4seJ6Z6Y3tw","HomeTown Buffet",NA,"9130 Mentor Ave","Mentor","OH",44060,41.6760394,-81.3133632,2.5,10,0,"[""Alcohol: none"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""BikeParking: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"",""Caters: False"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"",""HasTV: False"",""NoiseLevel: average"",""OutdoorSeating: False"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 2"",""RestaurantsReservations: False"",""RestaurantsTableService: False"",""RestaurantsTakeOut: True"",""WiFi: no""]","[""American (New)"",""Breakfast \u0026 Brunch"",""Restaurants"",""Buffets""]","[""Monday 11:0-20:30"",""Tuesday 11:0-20:30"",""Wednesday 11:0-20:30"",""Thursday 11:0-20:30"",""Friday 11:0-21:0"",""Saturday 8:0-21:0"",""Sunday 8:0-20:30""]","business"
"46","t-EcsRa2ihCBNTD_-wPDaA","Wendy's",NA,"7635 Mentor Ave","Mentor","OH",44060,41.6587559,-81.368577,4,4,1,"[""BusinessAcceptsCreditCards: True"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"",""NoiseLevel: average"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 1"",""RestaurantsReservations: False"",""RestaurantsTakeOut: True""]","[""Restaurants"",""Fast Food"",""Burgers""]",NA,"business"
"47","iI2P8dIrJKDFdph38lI-JA","Sayed Hasan, OD",NA,"Clearsight Eye Care, 7640 Mentor Ave","Mentor","OH",44060,41.6578074,-81.3679883,3,4,1,"[""AcceptsInsurance: True"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsPriceRange2: 2""]","[""Eyewear \u0026 Opticians"",""Professional Services"",""Optometrists"",""Health \u0026 Medical"",""Shopping""]","[""Monday 10:0-18:0"",""Tuesday 10:0-14:0"",""Wednesday 10:0-18:0"",""Thursday 10:0-18:0"",""Friday 10:0-18:0"",""Saturday 10:0-14:0""]","business"
"48","rWEkCDAJx4QGSt6pmlPOTA","Food Lion",NA,"20125 N Main St","Cornelius","NC",28031,35.483015,-80.8600079,4,5,1,"[""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsPriceRange2: 2"",""RestaurantsTakeOut: False""]","[""Grocery"",""Food""]",NA,"business"
"49","1sgtwBEL9WTAr-vA9o17LA","Carolina Asthma & Allergy Center",NA,"19475 Old Jetton Rd","Cornelius","NC",28031,35.479733,-80.89239,4,4,1,"[""AcceptsInsurance: True"",""ByAppointmentOnly: True""]","[""Doctors"",""Health \u0026 Medical"",""Allergists""]","[""Tuesday 8:30-13:0"",""Tuesday 14:0-17:0"",""Wednesday 8:30-13:0"",""Wednesday 14:0-17:0"",""Thursday 8:30-13:0"",""Thursday 14:0-17:0"",""Friday 8:30-13:0""]","business"
"50","p0C4CAsDtCiiY-w_msg7ow","Lake Norman Family Branch YMCA",NA,"21300 Davidson St","Cornelius","NC",28031,35.4940939,-80.860486,3.5,14,1,"[""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""ByAppointmentOnly: False"",""GoodForKids: True""]","[""Active Life"",""Gyms"",""Child Care \u0026 Day Care"",""Local Services"",""Fitness \u0026 Instruction""]",NA,"business"
"51","BpmstSasmYdEGFfnCZE-CQ","Midas",NA,"7412 Mentor Avenue","Mentor","OH",44060,41.6529729,-81.3761735,4,6,1,NA,"[""Automotive"",""Oil Change Stations"",""Tires"",""Auto Repair""]","[""Monday 8:0-19:0"",""Tuesday 8:0-19:0"",""Wednesday 8:0-19:0"",""Thursday 8:0-19:0"",""Friday 8:0-19:0"",""Saturday 8:0-18:0""]","business"
"52","dt98YQKpfQ1onQcQ8qpV5g","DiBella's Subs",NA,"7824 Reynolds Rd","Mentor","OH",44060,41.6583183,-81.3782342,2.5,17,1,"[""Alcohol: none"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""Caters: True"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"",""HasTV: False"",""NoiseLevel: average"",""OutdoorSeating: True"",""RestaurantsAttire: casual"",""RestaurantsDelivery: True"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 1"",""RestaurantsReservations: False"",""RestaurantsTableService: False"",""RestaurantsTakeOut: True""]","[""Salad"",""Cheesesteaks"",""Sandwiches"",""Restaurants"",""Delis""]","[""Monday 10:0-21:0"",""Tuesday 10:0-21:0"",""Wednesday 10:0-21:0"",""Thursday 10:0-21:0"",""Friday 10:0-22:0"",""Saturday 10:0-22:0"",""Sunday 10:0-21:0""]","business"
"53","MyiqKhZd8N08q9qilxRcPQ","Our Daily Bread",NA,"20124 W Catawba","Cornelius","NC",28031,35.4822472,-80.8806668,3.5,4,1,"[""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsDelivery: False"",""RestaurantsPriceRange2: 1""]","[""Food"",""Bakeries""]",NA,"business"
"54","lyOvKNhG4rjZtlDtOpNmQQ","Griffin Brothers Tires Wheels & Auto Repair",NA,"19141 W Catawba Ave","Cornelius","NC",28031,35.4745459,-80.892118,3.5,13,1,"[""BusinessAcceptsCreditCards: True""]","[""Auto Repair"",""Tires"",""Automotive"",""Wheel \u0026 Rim Repair""]","[""Monday 7:0-18:0"",""Tuesday 7:0-18:0"",""Wednesday 7:0-18:0"",""Thursday 7:0-18:0"",""Friday 7:0-18:0"",""Saturday 7:30-17:0""]","business"
"55","NkK79tpKyksJY7HlK6epXw","Mike's Barber Shop",NA,"8506 Mentor Ave","Mentor","OH",44060,41.667351,-81.3365989,4,4,1,"[""BusinessAcceptsCreditCards: False"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""ByAppointmentOnly: False"",""RestaurantsPriceRange2: 3""]","[""Barbers"",""Beauty \u0026 Spas""]","[""Monday 6:0-18:0"",""Tuesday 6:0-18:0"",""Thursday 6:0-18:0"",""Friday 6:0-18:0"",""Saturday 6:0-17:0""]","business"
"56","3F3YM5wMr3-ieHKhxUemag","Title Boxing Club - Mentor",NA,"7601 Mentor Avenue","Mentor","OH",44060,41.6576322,-81.3693163,5,4,1,"[""BikeParking: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""ByAppointmentOnly: False"",""DogsAllowed: False"",""GoodForKids: True""]","[""Gyms"",""Fitness \u0026 Instruction"",""Active Life"",""Boot Camps"",""Trainers"",""Boxing""]","[""Monday 5:45-20:30"",""Tuesday 4:45-20:30"",""Wednesday 5:45-20:30"",""Thursday 4:45-20:30"",""Friday 5:45-19:0"",""Saturday 7:30-13:0"",""Sunday 7:30-13:0""]","business"
"57","fEAf2x5pAG_qihrO1jU4uA","Cabanas Island Restaurant",NA,"9055 Mentor Ave","Mentor","OH",44060,41.675955,-81.315428,2.5,10,0,"[""Alcohol: full_bar"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""GoodForKids: True"",""HasTV: True"",""NoiseLevel: average"",""OutdoorSeating: True"",""RestaurantsGoodForGroups: True"",""RestaurantsReservations: False"",""RestaurantsTableService: True"",""RestaurantsTakeOut: True"",""WiFi: free""]","[""Restaurants"",""Seafood"",""Caribbean"",""American (New)""]",NA,"business"
"58","vTwlpCfls8qT59UsSHYFQg","Slice Pizzeria",NA,"7345 Center St","Mentor","OH",44060,41.6707082,-81.3394812,3.5,10,1,"[""Alcohol: full_bar"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"",""HasTV: False"",""NoiseLevel: quiet"",""OutdoorSeating: False"",""RestaurantsAttire: casual"",""RestaurantsDelivery: True"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 2"",""RestaurantsReservations: True"",""RestaurantsTableService: True"",""RestaurantsTakeOut: True"",""WiFi: no""]","[""Pizza"",""Restaurants"",""Italian""]","[""Monday 11:0-22:0"",""Tuesday 11:0-22:0"",""Wednesday 11:0-22:0"",""Thursday 11:0-22:0"",""Friday 11:0-23:0"",""Saturday 11:0-23:0""]","business"
"59","meWM6BeBKvoIj_L7TE1Ocg","Celebrity Pizza",NA,"7502 Mentor Ave","Mentor","OH",44060,41.6552348,-81.3733865,3.5,3,0,"[""Alcohol: none"",""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""Caters: True"",""GoodForKids: True"",""NoiseLevel: quiet"",""OutdoorSeating: False"",""RestaurantsAttire: casual"",""RestaurantsDelivery: True"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 4"",""RestaurantsReservations: True"",""RestaurantsTableService: True"",""RestaurantsTakeOut: True"",""WheelchairAccessible: True"",""WiFi: free""]","[""Italian"",""Restaurants"",""Greek"",""Pizza""]","[""Monday 10:0-21:0"",""Tuesday 10:0-21:0"",""Wednesday 10:0-21:0"",""Thursday 10:0-22:0"",""Friday 10:0-22:0"",""Saturday 10:0-22:0"",""Sunday 0:0-0:15""]","business"
"60","M3KDvaPDkbxFBYZs9Ce8nw","Barnes & Noble Booksellers",NA,"7900 Mentor Ave","Mentor","OH",44060,41.6610506,-81.3586642,3.5,6,1,"[""BikeParking: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsPriceRange2: 2"",""WheelchairAccessible: True""]","[""Books"",""Mags"",""Music \u0026 Video"",""Newspapers \u0026 Magazines"",""Shopping""]",NA,"business"
"61","IgEzx_-VjKp1M1NyqAhNuA","Asian Nails",NA,"8322 Tyler Blvd","Mentor","OH",44060,41.682848723,-81.3420410156,4,3,1,"[""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""ByAppointmentOnly: False"",""RestaurantsPriceRange2: 2""]","[""Beauty \u0026 Spas"",""Nail Salons""]","[""Monday 10:0-19:0"",""Tuesday 10:0-19:0"",""Wednesday 10:0-19:0"",""Thursday 10:0-19:0"",""Friday 10:0-19:0"",""Saturday 9:30-18:30"",""Sunday 0:0-0:0""]","business"
"62","K3wKz_wrE6f2O9qMO8jDxw","Moe's Southwest Grill",NA,"9710 Mentor Ave","Mentor","OH",44060,41.6840286875,-81.2936175987,2.5,19,1,"[""Alcohol: none"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""BikeParking: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""Caters: True"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"",""HasTV: True"",""NoiseLevel: average"",""OutdoorSeating: False"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 1"",""RestaurantsReservations: False"",""RestaurantsTableService: False"",""RestaurantsTakeOut: True"",""WiFi: free""]","[""Restaurants"",""Mexican"",""Tex-Mex""]","[""Monday 11:0-21:0"",""Tuesday 11:0-21:0"",""Wednesday 11:0-21:0"",""Thursday 11:0-21:0"",""Friday 11:0-21:0"",""Saturday 11:0-21:0"",""Sunday 11:0-20:0""]","business"
"63","LV5sLcuUh0UNV866FjmDtw","Barb & Patty's Butcher Palace",NA,"9460 Mentor Ave","Mentor","OH",44060,41.6801403,-81.3006855,3.5,6,1,"[""BikeParking: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsPriceRange2: 2""]","[""Food"",""Specialty Food"",""Meat Shops""]",NA,"business"
"64","ib0cmmBquUJ0xHcsIRQthQ","Best Western Plus Lawnfield Inn & Suites",NA,"8434 Mentor Ave","Mentor","OH",44060,41.6662419,-81.338769,4.5,17,1,"[""BusinessAcceptsCreditCards: True"",""DogsAllowed: True"",""RestaurantsPriceRange2: 2"",""WiFi: free""]","[""Hotels"",""Event Planning \u0026 Services"",""Hotels \u0026 Travel""]","[""Monday 0:0-0:0"",""Tuesday 0:0-0:0"",""Wednesday 0:0-0:0"",""Thursday 0:0-0:0"",""Friday 0:0-0:0"",""Saturday 0:0-0:0"",""Sunday 0:0-0:0""]","business"
"65","OLceT-xSok7HlL5F6ZZKKA","Smokey Bones Bar & Fire Grill",NA,"7725 Reynolds Rd","Mentor","OH",44060,41.66059,-81.3773175,2.5,32,1,"[""Alcohol: full_bar"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""BikeParking: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""Caters: True"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"",""HasTV: True"",""NoiseLevel: very_loud"",""OutdoorSeating: False"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 2"",""RestaurantsReservations: True"",""RestaurantsTableService: True"",""RestaurantsTakeOut: True"",""WiFi: no""]","[""Restaurants"",""Barbeque""]","[""Monday 11:0-2:0"",""Tuesday 11:0-2:0"",""Wednesday 11:0-2:0"",""Thursday 11:0-2:0"",""Friday 11:0-2:0"",""Saturday 11:0-2:0"",""Sunday 11:0-2:0""]","business"
"66","QFTIBvLlcOPqBe5byK4ZIg","Verdi's Italian Market",NA,"8720 Mentor Ave","Mentor","OH",44060,41.6717546,-81.3278268,5,9,1,"[""Alcohol: none"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""Caters: True"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"",""HasTV: False"",""NoiseLevel: quiet"",""OutdoorSeating: False"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 1"",""RestaurantsReservations: False"",""RestaurantsTableService: True"",""RestaurantsTakeOut: True""]","[""Italian"",""Grocery"",""Food"",""Restaurants""]","[""Monday 9:0-18:30"",""Tuesday 9:0-18:30"",""Wednesday 9:0-18:30"",""Thursday 9:0-18:30"",""Friday 9:0-18:30"",""Saturday 9:0-17:0""]","business"
"67","h8Nu-YUosQRb2KIUoglJcg","J's Pizza Market",NA,"7404 Center St","Mentor","OH",44060,41.6688304,-81.3404472,4.5,11,1,"[""Alcohol: none"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""BikeParking: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""Caters: True"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"",""HasTV: False"",""NoiseLevel: quiet"",""OutdoorSeating: True"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 1"",""RestaurantsReservations: False"",""RestaurantsTableService: False"",""RestaurantsTakeOut: True"",""WheelchairAccessible: True"",""WiFi: no""]","[""Gluten-Free"",""Vegetarian"",""Pizza"",""Restaurants""]","[""Monday 10:0-20:0"",""Tuesday 10:0-20:0"",""Wednesday 10:0-20:0"",""Thursday 10:0-20:0"",""Friday 10:0-21:0"",""Saturday 10:0-20:0"",""Sunday 12:0-19:0""]","business"
